Order ID,Customer ID,Product Category,Order Date,Quantity Ordered,Order Status,Manufacturer Price,Sale Price,Sales Agent,Return Reason
2099,1332,Sports & Outdoors,2022-11-20,18,Delivered,565,647,Daniel,
2100,1333,Personal Care,2022-11-06,7,Delivered,325,373,Brian,
2101,1334,Clothing,2022-11-25,9,Shipped,320,413,Terrence,
2102,1335,Electronics,2022-11-11,7,Shipped,985,1261,Kelly,
2103,1336,Books,2022-11-04,2,Shipped,1460,1692,Kelly,
2104,1337,Pets,2022-11-27,17,Shipped,1025,1225,Daniel,
2105,1338,Clothing,2022-11-17,17,Delivered,760,860,Terrence,
2106,1339,Electronics,2022-11-29,17,Shipped,260,289,Daniel,
2107,1340,Electronics,2022-11-22,13,In Transit,350,439,Brian,
2108,1341,Home & Kitchen,2022-11-21,12,Delivered,700,827,Brian,
2109,1342,Sports & Outdoors,2022-11-07,17,In Transit,315,381,Brian,
2110,1343,Electronics,2022-11-15,9,Shipped,530,677,Kelly,
2111,1344,Sports & Outdoors,2022-11-06,15,Shipped,410,531,Priscilla,
2112,1345,Clothing,2022-11-13,17,In Transit,1040,1341,Brian,
2113,1346,Home & Kitchen,2022-11-10,14,Shipped,235,275,Terrence,
2114,1347,Personal Care,2022-11-25,11,In Transit,230,296,Daniel,
2115,1348,Home & Kitchen,2022-11-27,16,Delivered,20,24,Brian,
2116,1349,Books,2022-11-09,10,Shipped,840,924,Priscilla,
2117,1350,Pets,2022-11-06,9,Delivered,100,129,Brian,
2118,1351,Books,2022-11-24,3,Delivered,585,735,Priscilla,
2119,1352,Personal Care,2022-11-16,13,Shipped,450,522,Daniel,
2120,1353,Pets,2022-11-27,17,Shipped,710,794,Priscilla,
2121,1354,Books,2022-11-14,14,Shipped,470,565,Kelly,
2122,1355,Personal Care,2022-11-13,9,Shipped,400,458,Kelly,
2123,1356,Electronics,2022-11-29,20,Delivered,940,1181,Priscilla,
2124,1357,Clothing,2022-11-05,5,Shipped,375,420,Kelly,
2125,1358,Personal Care,2022-11-30,17,Shipped,1465,1802,Kelly,
2126,1359,Pets,2022-11-17,19,Delivered,1065,1278,Brian,
2127,1360,Sports & Outdoors,2022-11-22,3,In Transit,1035,1185,Priscilla,
2128,1361,Electronics,2022-11-05,19,Delivered,795,952,Brian,
2129,1362,Sports & Outdoors,2022-11-08,3,In Transit,485,545,Terrence,
2130,1363,Sports & Outdoors,2022-11-03,12,Delivered,815,999,Terrence,
2131,1364,Pets,2022-11-21,1,Shipped,1220,1519,Terrence,
2132,1365,Personal Care,2022-11-28,13,Shipped,855,952,Priscilla,
2133,1366,Pets,2022-11-19,9,Delivered,130,149,Brian,
2134,1367,Home & Kitchen,2022-11-20,17,Shipped,285,332,Terrence,
2135,1368,Home & Kitchen,2022-11-06,7,Shipped,150,169,Daniel,
2136,1369,Pets,2022-11-24,18,Delivered,1255,1501,Priscilla,
2137,1370,Pets,2022-11-03,11,Delivered,1475,1664,Priscilla,
2138,1371,Books,2022-11-20,18,Shipped,855,1040,Terrence,
2139,1372,Home & Kitchen,2022-11-03,1,In Transit,1185,1346,Kelly,
2140,1373,Clothing,2022-11-11,12,Delivered,255,294,Daniel,
2141,1374,Clothing,2022-11-27,2,Delivered,470,572,Terrence,
2142,1375,Personal Care,2022-11-19,12,Shipped,85,99,Priscilla,
2143,1376,Personal Care,2022-11-04,3,Shipped,505,647,Terrence,
2144,1377,Books,2022-11-18,4,Cancelled,760,914,Daniel,Received Wrong Item
2145,1378,Pets,2022-11-18,13,Delivered,215,275,Brian,
2146,1379,Personal Care,2022-11-06,4,Shipped,1070,1259,Kelly,
2147,1380,Clothing,2022-11-19,18,Shipped,1215,1433,Terrence,
2148,1381,Home & Kitchen,2022-11-13,1,Cancelled,705,915,Priscilla,Unsatisfied
2149,1382,Sports & Outdoors,2022-11-14,19,In Transit,1465,1889,Priscilla,
2150,1383,Personal Care,2022-11-15,17,Shipped,610,729,Brian,
2151,1384,Pets,2022-11-28,3,Delivered,1130,1358,Terrence,
2152,1385,Books,2022-11-17,12,In Transit,925,1036,Kelly,
2153,1386,Personal Care,2022-11-07,3,Delivered,1010,1206,Priscilla,
2154,1387,Clothing,2022-11-17,18,Shipped,1355,1490,Brian,
2155,1388,Personal Care,2022-11-29,10,Delivered,315,374,Terrence,
2156,1389,Books,2022-11-12,18,Delivered,280,359,Kelly,
2157,1390,Personal Care,2022-11-30,14,Shipped,1155,1337,Priscilla,
2158,1391,Sports & Outdoors,2022-11-21,4,Cancelled,215,238,Priscilla,Defective
2159,1392,Clothing,2022-11-01,1,Delivered,1460,1729,Kelly,
2160,1393,Personal Care,2022-11-02,2,Cancelled,495,570,Kelly,Defective
2161,1394,Books,2022-11-08,17,Shipped,1145,1260,Brian,
2162,1395,Sports & Outdoors,2022-11-15,19,Delivered,325,391,Daniel,
2163,1396,Home & Kitchen,2022-11-17,14,Delivered,935,1047,Daniel,
2164,1397,Pets,2022-11-01,14,Cancelled,700,806,Priscilla,Defective
2165,1398,Books,2022-11-20,1,Cancelled,1375,1687,Priscilla,Unsatisfied
2166,1399,Clothing,2022-11-28,20,Shipped,360,447,Priscilla,
2167,1400,Clothing,2022-11-16,3,Delivered,115,133,Terrence,
2168,1401,Sports & Outdoors,2022-11-02,12,Delivered,1240,1371,Brian,
2169,1402,Books,2022-11-24,20,In Transit,260,287,Terrence,
2170,1403,Electronics,2022-11-02,8,Shipped,1165,1327,Kelly,
2171,1404,Electronics,2022-11-12,2,Delivered,690,823,Brian,
2172,1405,Home & Kitchen,2022-11-03,7,Delivered,710,875,Brian,
2173,1406,Clothing,2022-11-03,6,Cancelled,250,291,Terrence,Late Delivery
2174,1407,Personal Care,2022-11-10,12,Shipped,680,832,Kelly,
2175,1408,Home & Kitchen,2022-11-25,10,Cancelled,720,805,Priscilla,Late Delivery
2176,1409,Home & Kitchen,2022-11-09,3,Delivered,860,1079,Terrence,
2177,1410,Home & Kitchen,2022-11-07,15,In Transit,135,152,Kelly,
2178,1411,Electronics,2022-11-30,12,Cancelled,1370,1639,Brian,Late Delivery
2179,1412,Electronics,2022-11-09,7,Cancelled,530,657,Priscilla,Received Wrong Item
2180,1413,Personal Care,2022-11-27,20,Cancelled,1035,1336,Priscilla,Received Wrong Item
2181,1414,Home & Kitchen,2022-11-22,13,Delivered,565,650,Daniel,
2182,1415,Clothing,2022-11-08,3,Delivered,995,1171,Priscilla,
2183,1416,Pets,2022-11-21,9,Delivered,750,843,Terrence,
2184,1417,Clothing,2022-11-07,13,Delivered,450,516,Kelly,
2185,1418,Clothing,2022-11-23,19,Delivered,1465,1623,Terrence,
2186,1419,Pets,2022-11-22,13,Shipped,930,1176,Terrence,
2187,1420,Personal Care,2022-11-30,14,Cancelled,490,593,Terrence,Received Wrong Item
2188,1421,Sports & Outdoors,2022-11-05,6,Delivered,625,805,Priscilla,
2189,1422,Electronics,2022-11-12,7,Delivered,1495,1672,Daniel,
2190,1423,Pets,2022-11-04,14,Delivered,335,431,Terrence,
2191,1424,Home & Kitchen,2022-11-01,19,Cancelled,665,777,Kelly,Unsatisfied
2192,1425,Home & Kitchen,2022-11-21,18,Shipped,180,226,Daniel,
2193,1426,Books,2022-11-24,3,Delivered,450,572,Priscilla,
2194,1427,Electronics,2022-11-10,7,Delivered,1175,1361,Priscilla,
2195,1428,Clothing,2022-11-11,4,Shipped,100,129,Kelly,
2196,1429,Pets,2022-11-19,17,Delivered,35,45,Terrence,
2197,1430,Sports & Outdoors,2022-11-19,20,Shipped,1000,1267,Terrence,
2198,1431,Sports & Outdoors,2022-11-02,13,Delivered,290,351,Brian,
2199,1432,Sports & Outdoors,2022-11-20,6,Shipped,445,570,Priscilla,
2200,1433,Books,2022-11-14,8,In Transit,1425,1598,Priscilla,
2201,1434,Clothing,2022-11-03,9,Shipped,305,336,Daniel,
2202,1435,Personal Care,2022-11-02,19,Shipped,305,373,Priscilla,
2203,1436,Sports & Outdoors,2022-11-08,12,Delivered,1255,1599,Terrence,
2204,1437,Electronics,2022-11-18,19,Delivered,945,1062,Kelly,
2205,1438,Clothing,2022-11-10,11,Delivered,560,686,Priscilla,
2206,1439,Electronics,2022-11-28,15,Shipped,610,777,Priscilla,
2207,1440,Pets,2022-11-12,12,Delivered,1120,1382,Brian,
2208,1441,Clothing,2022-11-08,10,Delivered,165,186,Priscilla,
2209,1442,Home & Kitchen,2022-11-27,16,Shipped,595,730,Brian,
2210,1443,Pets,2022-11-03,12,Shipped,170,209,Brian,
2211,1444,Personal Care,2022-11-24,10,Shipped,1435,1864,Kelly,
2212,1445,Books,2022-11-30,11,Shipped,1200,1406,Terrence,
2213,1446,Home & Kitchen,2022-11-17,14,Delivered,880,1042,Terrence,
2214,1447,Electronics,2022-11-06,15,In Transit,840,993,Daniel,
2215,1448,Personal Care,2022-11-19,4,Cancelled,1355,1606,Brian,Quality Issue
2216,1449,Pets,2022-11-20,9,Delivered,1325,1645,Terrence,
2217,1450,Pets,2022-11-23,9,Delivered,495,574,Kelly,
2218,1451,Pets,2022-11-11,20,In Transit,395,436,Priscilla,
2219,1452,Personal Care,2022-11-17,17,Delivered,620,759,Terrence,
2220,1453,Sports & Outdoors,2022-11-26,13,Delivered,1400,1568,Terrence,
2221,1454,Books,2022-11-17,13,Shipped,1085,1360,Kelly,
2222,1455,Electronics,2022-11-06,3,Cancelled,260,293,Terrence,Defective
2223,1456,Electronics,2022-11-09,5,Shipped,1425,1591,Terrence,
2224,1457,Sports & Outdoors,2022-11-27,4,Delivered,1240,1426,Kelly,
2225,1458,Sports & Outdoors,2022-11-25,20,Delivered,1255,1528,Priscilla,
2226,1459,Home & Kitchen,2022-11-01,14,Delivered,720,895,Terrence,
2227,1460,Books,2022-11-20,16,Shipped,485,547,Kelly,
2228,1461,Electronics,2022-11-28,4,Delivered,150,178,Terrence,
2229,1462,Clothing,2022-11-29,1,Delivered,415,504,Brian,
2230,1463,Home & Kitchen,2022-11-23,18,Delivered,415,485,Kelly,
2231,1464,Personal Care,2022-11-19,17,Delivered,805,910,Kelly,
2232,1465,Pets,2022-11-19,13,In Transit,1475,1673,Brian,
2233,1466,Clothing,2022-11-09,10,Shipped,505,643,Brian,
2234,1467,Clothing,2022-11-05,17,Delivered,550,649,Priscilla,
2235,1468,Clothing,2022-11-05,10,Delivered,1385,1619,Daniel,
2236,1469,Books,2022-11-29,3,Shipped,385,428,Terrence,
2237,1470,Personal Care,2022-11-08,4,Shipped,1045,1183,Kelly,
2238,1471,Pets,2022-11-22,7,Delivered,190,224,Kelly,
2239,1472,Clothing,2022-11-13,5,Delivered,775,877,Priscilla,
2240,1473,Electronics,2022-11-19,14,Delivered,490,606,Priscilla,
2241,1474,Home & Kitchen,2022-11-03,19,Shipped,425,489,Terrence,
2242,1475,Clothing,2022-11-18,18,Delivered,65,74,Brian,
2243,1476,Personal Care,2022-11-14,19,Delivered,1005,1158,Kelly,
2244,1477,Clothing,2022-11-05,20,Shipped,515,591,Terrence,
2245,1478,Pets,2022-11-02,3,Delivered,1070,1267,Terrence,
2246,1479,Clothing,2022-11-25,16,Shipped,445,550,Brian,
2247,1480,Home & Kitchen,2022-11-27,4,Delivered,1440,1676,Terrence,
2248,1481,Sports & Outdoors,2022-11-13,9,Shipped,1255,1475,Priscilla,
2249,1482,Electronics,2022-11-21,17,Delivered,1155,1316,Priscilla,
2250,1483,Electronics,2022-11-24,9,Delivered,1430,1775,Brian,
2251,1484,Pets,2022-11-12,16,Cancelled,685,823,Kelly,Defective
2252,1485,Clothing,2022-11-02,19,Cancelled,735,855,Brian,Quality Issue
2253,1486,Books,2022-11-26,2,Shipped,1160,1433,Terrence,
2254,1487,Personal Care,2022-11-10,5,Shipped,835,937,Terrence,
2255,1488,Clothing,2022-11-22,19,Delivered,1095,1204,Daniel,
2256,1489,Electronics,2022-11-24,13,Cancelled,1045,1296,Kelly,Received Wrong Item
2257,1490,Books,2022-11-26,18,Delivered,935,1203,Priscilla,
2258,1491,Clothing,2022-11-09,16,Shipped,715,805,Kelly,
2259,1492,Pets,2022-11-14,16,Shipped,225,288,Kelly,
2260,1493,Sports & Outdoors,2022-11-27,9,Delivered,1275,1484,Kelly,
2261,1494,Electronics,2022-11-04,10,Shipped,885,1099,Terrence,
2262,1495,Clothing,2022-11-13,16,Delivered,1450,1877,Brian,
2263,1496,Personal Care,2022-11-16,15,Delivered,210,268,Priscilla,
2264,1497,Electronics,2022-11-04,4,In Transit,645,810,Daniel,
2265,1498,Home & Kitchen,2022-11-14,8,Delivered,1425,1819,Brian,
2266,1499,Sports & Outdoors,2022-11-18,10,Delivered,330,413,Terrence,
2267,1500,Sports & Outdoors,2022-11-20,10,Shipped,1285,1617,Daniel,
2268,1501,Sports & Outdoors,2022-11-18,13,Delivered,1020,1286,Kelly,
2269,1502,Electronics,2022-11-18,6,Delivered,120,145,Terrence,
2270,1503,Personal Care,2022-11-06,2,Cancelled,875,1009,Kelly,Unsatisfied
2271,1504,Pets,2022-11-26,14,Delivered,220,244,Priscilla,
2272,1505,Electronics,2022-11-19,1,Shipped,80,101,Priscilla,
2273,1506,Clothing,2022-11-29,15,Delivered,1190,1538,Terrence,
2274,1507,Sports & Outdoors,2022-11-29,5,Shipped,530,662,Brian,
2275,1508,Sports & Outdoors,2022-11-03,17,Delivered,575,680,Daniel,
2276,1509,Home & Kitchen,2022-11-17,3,Delivered,1270,1523,Brian,
2277,1510,Electronics,2022-11-16,2,Delivered,875,995,Priscilla,
2278,1511,Books,2022-11-28,3,Delivered,715,877,Daniel,
2279,1512,Personal Care,2022-11-22,7,Delivered,1145,1344,Daniel,
2280,1513,Personal Care,2022-11-02,18,Shipped,1305,1447,Kelly,
2281,1514,Home & Kitchen,2022-11-17,3,Shipped,220,249,Brian,
2282,1515,Personal Care,2022-11-22,20,Cancelled,465,523,Kelly,Received Wrong Item
2283,1516,Personal Care,2022-11-13,14,Cancelled,1455,1828,Priscilla,Quality Issue
2284,1517,Books,2022-11-08,9,Delivered,465,595,Kelly,
2285,1518,Sports & Outdoors,2022-11-11,4,Delivered,385,423,Terrence,
2286,1519,Books,2022-11-26,4,Shipped,765,919,Daniel,
2287,1520,Electronics,2022-11-29,7,Shipped,830,1004,Brian,
2288,1521,Pets,2022-11-04,7,Shipped,905,1134,Brian,
2289,1522,Pets,2022-11-15,17,Shipped,1430,1779,Brian,
2290,1523,Personal Care,2022-11-16,15,Shipped,585,701,Brian,
2291,1524,Clothing,2022-11-14,10,Delivered,1045,1218,Kelly,
2292,1525,Pets,2022-11-16,12,Cancelled,610,678,Priscilla,Quality Issue
2293,1526,Electronics,2022-11-06,6,Delivered,1370,1758,Priscilla,
2294,1527,Books,2022-11-13,15,Cancelled,545,682,Brian,Received Wrong Item
2295,1528,Sports & Outdoors,2022-11-30,8,Delivered,1325,1583,Kelly,
2296,1529,Home & Kitchen,2022-11-14,14,Shipped,310,370,Brian,
2297,1530,Pets,2022-11-06,12,Shipped,990,1128,Terrence,
2298,1531,Clothing,2022-11-06,17,Delivered,300,386,Kelly,
2299,1532,Personal Care,2022-11-07,11,Delivered,610,734,Priscilla,
2300,1533,Personal Care,2022-11-19,6,In Transit,75,96,Priscilla,
2301,1534,Home & Kitchen,2022-11-19,19,Shipped,865,1078,Daniel,
2302,1535,Books,2022-11-01,14,Delivered,510,592,Daniel,
2303,1536,Electronics,2022-11-20,6,Delivered,360,440,Priscilla,
2304,1537,Clothing,2022-11-08,4,In Transit,565,685,Brian,
2305,1538,Home & Kitchen,2022-11-08,20,Delivered,130,146,Daniel,
2306,1539,Personal Care,2022-11-07,8,Delivered,540,625,Brian,
2307,1540,Books,2022-11-18,5,Delivered,505,613,Brian,
2308,1541,Personal Care,2022-11-10,7,Delivered,495,556,Daniel,
2309,1542,Home & Kitchen,2022-11-26,1,Delivered,970,1187,Priscilla,
2310,1543,Electronics,2022-11-30,17,Delivered,800,937,Brian,
2311,1544,Books,2022-11-14,8,Delivered,480,532,Terrence,
2312,1545,Clothing,2022-11-10,2,Shipped,1080,1290,Daniel,
2313,1546,Pets,2022-11-22,17,Delivered,465,557,Terrence,
2314,1547,Pets,2022-11-03,10,Shipped,1455,1862,Daniel,
2315,1548,Books,2022-11-09,13,Delivered,175,197,Kelly,
2316,1549,Electronics,2022-11-29,11,Delivered,1155,1439,Kelly,
2317,1550,Pets,2022-11-07,1,Delivered,120,150,Terrence,
2318,1551,Clothing,2022-11-24,16,Delivered,20,22,Priscilla,
2319,1552,Electronics,2022-11-03,18,Delivered,130,160,Brian,
2320,1553,Sports & Outdoors,2022-11-15,16,Shipped,1320,1693,Priscilla,
2321,1554,Electronics,2022-11-07,16,Shipped,1030,1181,Priscilla,
2322,1555,Home & Kitchen,2022-11-28,4,In Transit,980,1155,Priscilla,
2323,1556,Home & Kitchen,2022-11-12,12,Shipped,205,237,Daniel,
2324,1557,Sports & Outdoors,2022-11-19,3,Delivered,1350,1655,Priscilla,
2325,1558,Pets,2022-11-16,13,Shipped,1375,1640,Brian,
2326,1559,Books,2022-11-19,17,In Transit,750,899,Terrence,
2327,1560,Clothing,2022-11-06,3,In Transit,245,285,Kelly,
2328,1561,Home & Kitchen,2022-11-29,2,In Transit,510,570,Daniel,
2329,1562,Electronics,2022-11-25,11,Delivered,715,831,Brian,
2330,1563,Home & Kitchen,2022-11-26,4,Shipped,1330,1646,Brian,
2331,1564,Books,2022-11-18,6,Delivered,955,1073,Brian,
2332,1565,Home & Kitchen,2022-11-11,14,Cancelled,310,382,Priscilla,Late Delivery
2333,1566,Personal Care,2022-11-04,14,Shipped,1090,1376,Brian,
2334,1567,Electronics,2022-11-30,6,Shipped,910,1101,Terrence,
2335,1568,Home & Kitchen,2022-11-29,5,Cancelled,985,1140,Terrence,Late Delivery
2336,1569,Clothing,2022-11-10,14,Shipped,100,113,Daniel,
2337,1570,Books,2022-11-29,7,Shipped,1280,1540,Priscilla,
2338,1571,Pets,2022-11-06,1,In Transit,315,355,Kelly,
2339,1572,Home & Kitchen,2022-11-03,8,Cancelled,240,305,Kelly,Defective
2340,1573,Clothing,2022-11-02,12,Delivered,1350,1599,Kelly,
2341,1574,Books,2022-11-21,17,Cancelled,770,977,Priscilla,Unsatisfied
2342,1575,Home & Kitchen,2022-11-17,19,Delivered,1120,1433,Priscilla,
2343,1576,Electronics,2022-11-03,18,Shipped,340,398,Daniel,
2344,1577,Sports & Outdoors,2022-11-13,8,Cancelled,1430,1854,Priscilla,Received Wrong Item
2345,1578,Home & Kitchen,2022-11-06,9,In Transit,1125,1347,Brian,
2346,1579,Sports & Outdoors,2022-11-15,16,In Transit,520,610,Priscilla,
2347,1580,Personal Care,2022-11-30,3,Shipped,400,442,Daniel,
2348,1581,Books,2022-11-11,14,Cancelled,1000,1160,Terrence,Late Delivery
2349,1582,Sports & Outdoors,2022-11-12,16,In Transit,1410,1570,Terrence,
2350,1583,Books,2022-11-15,5,Shipped,760,968,Brian,
2351,1584,Personal Care,2022-11-13,1,Delivered,905,1054,Daniel,
2352,1585,Pets,2022-11-09,18,Delivered,90,114,Terrence,
2353,1586,Home & Kitchen,2022-11-30,19,Shipped,1155,1411,Kelly,
2354,1587,Sports & Outdoors,2022-11-24,13,Cancelled,300,336,Brian,Received Wrong Item
2355,1588,Books,2022-11-08,20,Shipped,1070,1351,Kelly,
2356,1589,Electronics,2022-11-18,5,In Transit,875,993,Terrence,
2357,1590,Electronics,2022-11-06,9,Delivered,870,1092,Daniel,
2358,1591,Personal Care,2022-11-16,17,Cancelled,1325,1688,Priscilla,Late Delivery
2359,1592,Clothing,2022-11-29,2,Shipped,655,814,Daniel,
2360,1593,Sports & Outdoors,2022-11-28,11,Shipped,325,414,Terrence,
2361,1594,Pets,2022-11-01,4,Delivered,280,360,Kelly,
2362,1595,Sports & Outdoors,2022-11-03,7,Delivered,935,1094,Terrence,
2363,1596,Books,2022-11-19,14,Delivered,20,24,Daniel,
2364,1597,Clothing,2022-11-02,3,Delivered,255,329,Terrence,
2365,1598,Sports & Outdoors,2022-11-08,14,Shipped,135,161,Kelly,
2366,1599,Clothing,2022-11-19,12,Delivered,1085,1394,Terrence,
2367,1600,Books,2022-11-15,1,Delivered,105,133,Kelly,
2368,1601,Home & Kitchen,2022-11-22,15,In Transit,435,525,Kelly,
2369,1602,Personal Care,2022-11-23,12,Shipped,500,591,Priscilla,
2370,1603,Books,2022-11-19,2,Delivered,250,300,Brian,
2371,1604,Sports & Outdoors,2022-11-14,11,In Transit,1190,1384,Daniel,
2372,1605,Sports & Outdoors,2022-11-03,2,Delivered,335,433,Daniel,
2373,1606,Books,2022-11-26,8,Cancelled,265,305,Kelly,Received Wrong Item
2374,1607,Home & Kitchen,2022-11-01,5,Cancelled,570,698,Brian,Defective
2375,1608,Clothing,2022-11-30,2,Shipped,1365,1548,Kelly,
2376,1609,Books,2022-11-08,9,Shipped,355,460,Daniel,
2377,1610,Personal Care,2022-11-18,8,Cancelled,435,561,Brian,Quality Issue
2378,1611,Pets,2022-11-23,20,Delivered,1355,1642,Kelly,
2379,1612,Pets,2022-11-15,19,Shipped,870,1062,Daniel,
2380,1613,Clothing,2022-11-15,6,Shipped,460,571,Kelly,
2381,1614,Clothing,2022-11-23,19,Cancelled,635,705,Terrence,Unsatisfied
2382,1373,Sports & Outdoors,2022-11-20,2,Shipped,855,1104,Terrence,
2383,1615,Home & Kitchen,2022-11-22,17,In Transit,425,504,Brian,
2384,1616,Sports & Outdoors,2022-11-29,20,Delivered,1485,1707,Priscilla,
2385,1617,Sports & Outdoors,2022-11-13,12,Shipped,955,1240,Priscilla,
2386,1618,Personal Care,2022-11-12,8,Shipped,1070,1342,Brian,
2387,1619,Sports & Outdoors,2022-11-15,4,Delivered,1490,1678,Kelly,
2388,1620,Books,2022-11-25,17,Delivered,1315,1632,Priscilla,
2389,1621,Sports & Outdoors,2022-11-28,3,Delivered,1270,1637,Daniel,
2390,1622,Books,2022-11-14,11,Delivered,970,1212,Kelly,
2391,1623,Electronics,2022-11-10,17,Delivered,750,841,Daniel,
2392,1624,Books,2022-11-15,12,Cancelled,1490,1823,Daniel,Late Delivery
2393,1625,Electronics,2022-11-19,1,Delivered,160,185,Daniel,
2394,1626,Books,2022-11-08,5,Shipped,205,264,Priscilla,
2395,1627,Sports & Outdoors,2022-11-09,4,Delivered,1130,1325,Daniel,
2396,1628,Home & Kitchen,2022-11-15,1,In Transit,1405,1740,Priscilla,
2397,1629,Sports & Outdoors,2022-11-25,9,Shipped,1385,1634,Kelly,
2398,1630,Books,2022-11-20,4,In Transit,225,277,Terrence,
2399,1631,Personal Care,2022-11-23,16,Shipped,980,1133,Kelly,
2400,1632,Books,2022-11-20,19,Delivered,545,609,Brian,
2401,1633,Sports & Outdoors,2022-11-13,7,Shipped,535,615,Brian,
2402,1634,Home & Kitchen,2022-11-06,18,Shipped,695,778,Daniel,
2403,1635,Pets,2022-11-15,6,Shipped,155,195,Daniel,
2404,1636,Clothing,2022-11-05,13,Delivered,680,849,Daniel,
2405,1637,Personal Care,2022-11-19,20,In Transit,550,645,Daniel,
2406,1638,Home & Kitchen,2022-11-23,7,Delivered,710,877,Terrence,
2407,1639,Electronics,2022-11-10,6,Delivered,1010,1253,Priscilla,
2408,1640,Electronics,2022-11-06,11,Cancelled,440,559,Daniel,Late Delivery
2409,1641,Books,2022-11-08,5,Delivered,1330,1709,Kelly,
2410,1642,Personal Care,2022-11-21,10,Delivered,165,183,Kelly,
2411,1643,Clothing,2022-11-04,18,Delivered,210,267,Brian,
2412,1644,Books,2022-11-28,9,Shipped,1035,1218,Terrence,
2413,1645,Pets,2022-11-09,1,Shipped,1490,1894,Priscilla,
2414,1646,Books,2022-11-07,12,Shipped,435,509,Brian,
2415,1647,Clothing,2022-11-08,8,Delivered,770,859,Daniel,
2416,1648,Electronics,2022-11-10,20,Shipped,1070,1297,Brian,
2417,1649,Clothing,2022-11-29,8,Shipped,975,1198,Priscilla,
2418,1650,Home & Kitchen,2022-11-18,17,Cancelled,690,853,Priscilla,Received Wrong Item
2419,1651,Electronics,2022-11-16,9,Shipped,840,941,Daniel,
2420,1652,Pets,2022-11-07,18,Delivered,470,599,Kelly,
2421,1653,Home & Kitchen,2022-11-30,1,Delivered,1465,1670,Kelly,
2422,1654,Pets,2022-11-26,8,Shipped,400,483,Kelly,
2423,1655,Home & Kitchen,2022-11-21,20,Delivered,465,569,Brian,
2424,1656,Electronics,2022-11-08,14,Shipped,115,142,Priscilla,
2425,1657,Personal Care,2022-11-14,4,Shipped,1130,1252,Priscilla,
2426,1658,Home & Kitchen,2022-11-17,17,In Transit,1320,1501,Kelly,
2427,1659,Clothing,2022-11-17,17,Delivered,1260,1516,Daniel,
2428,1660,Personal Care,2022-11-02,17,Delivered,1450,1703,Terrence,
2429,1661,Electronics,2022-11-30,17,Delivered,65,73,Kelly,
2430,1662,Books,2022-11-13,7,Delivered,65,80,Daniel,
